comparison_id	set_name	region_class	gene_id	gene_name	peak_hit_count	unique_peak_count	transcript_count	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000278013.1	ENSG00000278013	2	2	17	ENST00000562833.2;ENST00000611031.4;ENST00000611163.4;ENST00000614918.4;ENST00000615198.4;ENST00000616959.4;ENST00000617462.4;ENST00000617522.4;ENST00000617958.4;ENST00000618449.4;ENST00000620182.4;ENST00000621893.1;ENST00000684509.1;ENST00000902789.1;ENST00000902790.1;ENST00000902791.1;ENST00000902792.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000173757.12	ENSG00000278829	2	2	21	ENST00000293328.8;ENST00000617211.1;ENST00000698776.1;ENST00000698777.1;ENST00000698778.1;ENST00000698779.1;ENST00000698808.1;ENST00000698809.1;ENST00000903577.1;ENST00000903578.1;ENST00000914413.1;ENST00000914414.1;ENST00000914415.1;ENST00000914416.1;ENST00000914417.1;ENST00000951701.1;ENST00000951702.1;ENST00000951703.1;ENST00000951704.1;ENST00000951705.1;ENST00000951706.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000279669.2	ENSG00000279669	2	2	1	ENST00000623753.2
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000280441.4	ENSG00000280441	2	2	2	ENST00000623860.3;ENST00000651813.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000187736.15	ENSG00000280537	2	2	15	ENST00000318673.6;ENST00000356853.10;ENST00000409720.5;ENST00000426304.6;ENST00000457600.3;ENST00000881108.1;ENST00000881109.1;ENST00000929432.1;ENST00000929433.1;ENST00000929434.1;ENST00000929435.1;ENST00000929436.1;ENST00000929437.1;ENST00000929438.1;ENST00000941811.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000281938.2	ENSG00000281938	2	2	18	ENST00000296869.9;ENST00000357096.5;ENST00000379240.5;ENST00000379244.5;ENST00000379246.5;ENST00000379255.5;ENST00000431707.5;ENST00000434099.6;ENST00000543479.5;ENST00000650697.1;ENST00000651250.1;ENST00000651356.1;ENST00000651427.1;ENST00000651883.2;ENST00000652469.1;ENST00000897429.1;ENST00000923559.1;ENST00000959336.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000282278.1	ENSG00000282278	2	2	3	ENST00000263921.8;ENST00000507166.5;ENST00000512964.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000282381.3	ENSG00000282381	2	2	5	ENST00000824233.1;ENST00000824237.1;ENST00000824239.1;ENST00000824240.1;ENST00000824241.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000167578.19	ENSG00000282951	2	2	13	ENST00000357052.8;ENST00000594136.2;ENST00000594800.5;ENST00000595728.2;ENST00000600729.2;ENST00000858145.1;ENST00000858146.1;ENST00000858147.1;ENST00000858148.1;ENST00000858149.1;ENST00000939022.1;ENST00000939023.1;ENST00000971035.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000231304.3	ENSG00000282987	2	2	4	ENST00000634837.1;ENST00000634947.1;ENST00000826895.1;ENST00000826900.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000283128.3	ENSG00000283128	2	2	1	ENST00000688916.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000283149.1	ENSG00000283149	2	2	6	ENST00000265028.8;ENST00000418776.1;ENST00000439351.5;ENST00000871525.1;ENST00000938599.1;ENST00000956498.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000283235.3	ENSG00000283235	2	2	14	ENST00000508056.5;ENST00000515403.5;ENST00000658968.1;ENST00000790617.1;ENST00000790622.1;ENST00000790623.1;ENST00000790624.1;ENST00000790626.1;ENST00000790628.1;ENST00000790643.1;ENST00000790652.1;ENST00000790653.1;ENST00000790663.1;ENST00000790672.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000283269.2	ENSG00000283269	2	2	7	ENST00000636857.1;ENST00000716071.1;ENST00000716072.1;ENST00000716073.1;ENST00000810399.1;ENST00000810402.1;ENST00000810403.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000117620.16	ENSG00000283761	2	2	32	ENST00000370153.6;ENST00000427993.7;ENST00000465289.6;ENST00000533028.8;ENST00000638336.1;ENST00000638338.1;ENST00000638371.1;ENST00000638792.1;ENST00000638988.1;ENST00000639037.1;ENST00000639221.1;ENST00000639807.1;ENST00000639994.1;ENST00000640600.1;ENST00000640715.1;ENST00000640732.1;ENST00000840838.1;ENST00000840839.1;ENST00000840841.1;ENST00000852947.1;ENST00000852948.1;ENST00000852949.1;ENST00000852950.1;ENST00000852951.1;ENST00000852952.1;ENST00000852953.1;ENST00000923275.1;ENST00000923276.1;ENST00000952984.1;ENST00000952985.1;ENST00000952986.1;ENST00000952987.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000283977.1	ENSG00000283977	2	2	1	ENST00000640959.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000284461.2	ENSG00000284461	2	2	4	ENST00000448096.1;ENST00000503687.2;ENST00000657342.2;ENST00000747161.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000284554.2	ENSG00000284554	2	2	6	ENST00000216099.13;ENST00000381568.9;ENST00000427494.6;ENST00000622217.3;ENST00000891546.1;ENST00000951685.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000183208.14	ENSG00000284626	2	2	13	ENST00000329600.8;ENST00000558017.5;ENST00000558291.2;ENST00000559204.6;ENST00000641199.1;ENST00000899066.1;ENST00000899067.1;ENST00000919183.1;ENST00000919184.1;ENST00000970464.1;ENST00000970465.1;ENST00000970466.1;ENST00000970467.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000284952.1	ENSG00000284952	2	2	8	ENST00000340171.7;ENST00000534941.2;ENST00000643876.1;ENST00000861419.1;ENST00000861420.1;ENST00000929582.1;ENST00000965045.1;ENST00000965046.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000280878.1	ENSG00000285016	2	2	28	ENST00000419736.5;ENST00000431385.6;ENST00000441075.1;ENST00000443467.6;ENST00000604981.5;ENST00000630717.1;ENST00000642191.1;ENST00000643013.2;ENST00000643766.1;ENST00000644013.1;ENST00000645030.2;ENST00000645051.2;ENST00000653568.1;ENST00000661945.1;ENST00000669515.2;ENST00000673632.1;ENST00000673653.2;ENST00000673654.1;ENST00000673728.1;ENST00000673804.1;ENST00000673840.1;ENST00000673960.1;ENST00000674013.1;ENST00000674070.1;ENST00000727423.1;ENST00000727433.1;ENST00000727435.1;ENST00000727444.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000099949.23	ENSG00000285314	2	2	8	ENST00000479606.5;ENST00000646124.2;ENST00000700578.1;ENST00000888029.1;ENST00000888030.1;ENST00000888031.1;ENST00000888032.1;ENST00000916176.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000125863.20	ENSG00000285508	2	2	6	ENST00000347364.7;ENST00000399054.6;ENST00000609375.1;ENST00000649912.2;ENST00000651692.1;ENST00000713549.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000147099.22	ENSG00000285547	2	2	33	ENST00000373559.8;ENST00000373560.7;ENST00000373568.7;ENST00000373571.6;ENST00000373573.9;ENST00000373583.6;ENST00000373589.9;ENST00000415409.6;ENST00000439122.7;ENST00000647594.1;ENST00000647654.1;ENST00000647859.1;ENST00000647886.1;ENST00000647980.1;ENST00000648036.1;ENST00000648139.1;ENST00000648298.1;ENST00000648452.1;ENST00000648870.1;ENST00000648922.1;ENST00000648962.1;ENST00000649752.1;ENST00000650126.1;ENST00000650604.1;ENST00000881225.1;ENST00000881226.1;ENST00000881227.1;ENST00000881228.1;ENST00000881229.1;ENST00000881230.1;ENST00000925427.1;ENST00000958735.1;ENST00000958736.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000285589.1	ENSG00000285589	2	2	16	ENST00000210060.12;ENST00000351660.9;ENST00000594424.5;ENST00000648033.1;ENST00000862636.1;ENST00000862637.1;ENST00000862638.1;ENST00000862639.1;ENST00000862640.1;ENST00000917713.1;ENST00000917714.1;ENST00000917715.1;ENST00000917716.1;ENST00000917717.1;ENST00000949481.1;ENST00000949482.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000196531.15	ENSG00000285625	2	2	32	ENST00000356769.7;ENST00000393891.8;ENST00000454682.6;ENST00000546392.6;ENST00000546862.6;ENST00000548563.5;ENST00000550920.6;ENST00000550952.6;ENST00000552540.5;ENST00000647707.1;ENST00000678047.1;ENST00000678066.1;ENST00000678376.1;ENST00000678416.1;ENST00000679092.1;ENST00000901047.1;ENST00000901048.1;ENST00000901049.1;ENST00000921204.1;ENST00000921205.1;ENST00000921206.1;ENST00000921207.1;ENST00000921208.1;ENST00000921209.1;ENST00000921210.1;ENST00000921211.1;ENST00000921212.1;ENST00000921213.1;ENST00000921214.1;ENST00000951538.1;ENST00000951539.1;ENST00000951540.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000285508.2	ENSG00000285723	2	2	6	ENST00000347364.7;ENST00000399054.6;ENST00000609375.1;ENST00000649912.2;ENST00000651692.1;ENST00000713549.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000285932.1	ENSG00000285932	2	2	5	ENST00000016171.6;ENST00000370483.9;ENST00000649102.1;ENST00000879790.1;ENST00000879791.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000179399.16	ENSG00000287159	2	2	3	ENST00000377067.9;ENST00000756065.1;ENST00000756066.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000287195.1	ENSG00000287195	2	2	67	ENST00000401979.6;ENST00000517654.5;ENST00000519110.5;ENST00000523509.5;ENST00000654339.1;ENST00000694912.1;ENST00000699094.1;ENST00000703342.1;ENST00000897376.1;ENST00000897377.1;ENST00000897378.1;ENST00000897379.1;ENST00000897380.1;ENST00000897381.1;ENST00000897382.1;ENST00000897383.1;ENST00000897384.1;ENST00000897385.1;ENST00000897386.1;ENST00000897387.1;ENST00000897388.1;ENST00000897389.1;ENST00000897390.1;ENST00000897391.1;ENST00000897392.1;ENST00000897393.1;ENST00000897394.1;ENST00000897395.1;ENST00000932358.1;ENST00000932359.1;ENST00000932360.1;ENST00000932361.1;ENST00000932362.1;ENST00000954079.1;ENST00000954080.1;ENST00000954081.1;ENST00000954082.1;ENST00000954083.1;ENST00000954084.1;ENST00000954085.1;ENST00000954086.1;ENST00000954087.1;ENST00000954088.1;ENST00000954089.1;ENST00000954090.1;ENST00000954091.1;ENST00000954092.1;ENST00000954093.1;ENST00000954094.1;ENST00000954095.1;ENST00000954096.1;ENST00000954097.1;ENST00000954098.1;ENST00000954099.1;ENST00000954100.1;ENST00000954101.1;ENST00000954102.1;ENST00000954103.1;ENST00000954104.1;ENST00000954105.1;ENST00000954106.1;ENST00000954107.1;ENST00000954108.1;ENST00000954109.1;ENST00000954110.1;ENST00000954111.1;ENST00000954112.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000073060.18	ENSG00000287242	2	2	31	ENST00000261693.11;ENST00000339570.9;ENST00000415380.6;ENST00000544327.1;ENST00000546215.5;ENST00000657226.1;ENST00000680556.1;ENST00000680596.1;ENST00000877826.1;ENST00000877827.1;ENST00000877828.1;ENST00000877829.1;ENST00000877830.1;ENST00000877831.1;ENST00000877832.1;ENST00000877833.1;ENST00000877834.1;ENST00000877835.1;ENST00000877836.1;ENST00000877837.1;ENST00000936307.1;ENST00000936308.1;ENST00000936309.1;ENST00000936310.1;ENST00000936311.1;ENST00000936312.1;ENST00000964690.1;ENST00000964691.1;ENST00000964692.1;ENST00000964693.1;ENST00000964694.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000131759.19	ENSG00000287644	2	2	10	ENST00000254066.10;ENST00000394089.6;ENST00000425707.7;ENST00000752375.1;ENST00000857081.1;ENST00000857082.1;ENST00000857083.1;ENST00000857084.1;ENST00000920590.1;ENST00000920591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000250514.2	ENSG00000287694	2	2	4	ENST00000512279.1;ENST00000655556.1;ENST00000751836.1;ENST00000751919.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000287799.2	ENSG00000287799	2	2	10	ENST00000306999.7;ENST00000628652.1;ENST00000663260.1;ENST00000828091.1;ENST00000897542.1;ENST00000897543.1;ENST00000897544.1;ENST00000949062.1;ENST00000949063.1;ENST00000949064.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000226419.10	ENSG00000287807	2	2	8	ENST00000655233.1;ENST00000662044.2;ENST00000665960.1;ENST00000764796.1;ENST00000764798.1;ENST00000764807.1;ENST00000764813.1;ENST00000765141.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000124193.17	ENSG00000288000	2	2	6	ENST00000244020.5;ENST00000657241.1;ENST00000662078.1;ENST00000668808.1;ENST00000670741.1;ENST00000945325.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000196998.20	ENSG00000288053	2	2	69	ENST00000322995.13;ENST00000356463.7;ENST00000376358.4;ENST00000376368.7;ENST00000376372.9;ENST00000396681.9;ENST00000473974.5;ENST00000485908.6;ENST00000634559.1;ENST00000634838.1;ENST00000634944.1;ENST00000635003.1;ENST00000905844.1;ENST00000905845.1;ENST00000905846.1;ENST00000905847.1;ENST00000905848.1;ENST00000905849.1;ENST00000905850.1;ENST00000905851.1;ENST00000905852.1;ENST00000905853.1;ENST00000905854.1;ENST00000905855.1;ENST00000905856.1;ENST00000905857.1;ENST00000905858.1;ENST00000905859.1;ENST00000905860.1;ENST00000905861.1;ENST00000905862.1;ENST00000905863.1;ENST00000905864.1;ENST00000905865.1;ENST00000905866.1;ENST00000905867.1;ENST00000905868.1;ENST00000905869.1;ENST00000905870.1;ENST00000905871.1;ENST00000905872.1;ENST00000905873.1;ENST00000918928.1;ENST00000918929.1;ENST00000918930.1;ENST00000918931.1;ENST00000918932.1;ENST00000918933.1;ENST00000918934.1;ENST00000918935.1;ENST00000918936.1;ENST00000954171.1;ENST00000954172.1;ENST00000954173.1;ENST00000954174.1;ENST00000954175.1;ENST00000954176.1;ENST00000954177.1;ENST00000954178.1;ENST00000954179.1;ENST00000954180.1;ENST00000954181.1;ENST00000954182.1;ENST00000954183.1;ENST00000954184.1;ENST00000954185.1;ENST00000954186.1;ENST00000954187.1;ENST00000954188.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000070759.18	ENSG00000288208	2	2	18	ENST00000372086.4;ENST00000671898.1;ENST00000873857.1;ENST00000873858.1;ENST00000873859.1;ENST00000873860.1;ENST00000873861.1;ENST00000873862.1;ENST00000873863.1;ENST00000873864.1;ENST00000937751.1;ENST00000937752.1;ENST00000937753.1;ENST00000937754.1;ENST00000937755.1;ENST00000951681.1;ENST00000951682.1;ENST00000951683.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000137411.20	ENSG00000288473	2	2	12	ENST00000321897.9;ENST00000477288.5;ENST00000541562.6;ENST00000625423.2;ENST00000672801.1;ENST00000676266.1;ENST00000897142.1;ENST00000897143.1;ENST00000924206.1;ENST00000924207.1;ENST00000924208.1;ENST00000947399.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000163702.22	ENSG00000288550	2	2	114	ENST00000295981.7;ENST00000383812.9;ENST00000403601.8;ENST00000413608.2;ENST00000416074.6;ENST00000438091.6;ENST00000451165.7;ENST00000455057.5;ENST00000483582.5;ENST00000683484.1;ENST00000696816.1;ENST00000696823.1;ENST00000696824.1;ENST00000696825.1;ENST00000696826.1;ENST00000696828.1;ENST00000696830.1;ENST00000696832.1;ENST00000869944.1;ENST00000869945.1;ENST00000869946.1;ENST00000869947.1;ENST00000869948.1;ENST00000869949.1;ENST00000869950.1;ENST00000869951.1;ENST00000869952.1;ENST00000869953.1;ENST00000869954.1;ENST00000869955.1;ENST00000869956.1;ENST00000869957.1;ENST00000869958.1;ENST00000869959.1;ENST00000869960.1;ENST00000869961.1;ENST00000869962.1;ENST00000869963.1;ENST00000869964.1;ENST00000869965.1;ENST00000869966.1;ENST00000869967.1;ENST00000869968.1;ENST00000869969.1;ENST00000869970.1;ENST00000869971.1;ENST00000869972.1;ENST00000869973.1;ENST00000869974.1;ENST00000869975.1;ENST00000869976.1;ENST00000869977.1;ENST00000869978.1;ENST00000869979.1;ENST00000869980.1;ENST00000869981.1;ENST00000869982.1;ENST00000869983.1;ENST00000869984.1;ENST00000869985.1;ENST00000869986.1;ENST00000869987.1;ENST00000869988.1;ENST00000869989.1;ENST00000869990.1;ENST00000869991.1;ENST00000869992.1;ENST00000869993.1;ENST00000869994.1;ENST00000869995.1;ENST00000869996.1;ENST00000869997.1;ENST00000869998.1;ENST00000869999.1;ENST00000870000.1;ENST00000870001.1;ENST00000870002.1;ENST00000870003.1;ENST00000870004.1;ENST00000870005.1;ENST00000870006.1;ENST00000870007.1;ENST00000870008.1;ENST00000870009.1;ENST00000870010.1;ENST00000870011.1;ENST00000870012.1;ENST00000870013.1;ENST00000870014.1;ENST00000870015.1;ENST00000870016.1;ENST00000870017.1;ENST00000870018.1;ENST00000870019.1;ENST00000870020.1;ENST00000870021.1;ENST00000870022.1;ENST00000870023.1;ENST00000870024.1;ENST00000870025.1;ENST00000870026.1;ENST00000870027.1;ENST00000870028.1;ENST00000930661.1;ENST00000930662.1;ENST00000930663.1;ENST00000972532.1;ENST00000972533.1;ENST00000972534.1;ENST00000972535.1;ENST00000972536.1;ENST00000972537.1;ENST00000972538.1;ENST00000972539.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000006652.15	ENSG00000288640	2	2	6	ENST00000005558.8;ENST00000403825.8;ENST00000535603.5;ENST00000621379.4;ENST00000675578.1;ENST00000676282.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000288700.3	ENSG00000288700	2	2	61	ENST00000332047.10;ENST00000354446.7;ENST00000383229.8;ENST00000508778.2;ENST00000512894.6;ENST00000513295.2;ENST00000513612.7;ENST00000514678.2;ENST00000606977.5;ENST00000620544.5;ENST00000675561.1;ENST00000682042.1;ENST00000682190.1;ENST00000682402.1;ENST00000682458.1;ENST00000682593.1;ENST00000682670.1;ENST00000682685.1;ENST00000682717.1;ENST00000682800.1;ENST00000682822.1;ENST00000682858.1;ENST00000682937.1;ENST00000683118.1;ENST00000683177.1;ENST00000683190.1;ENST00000683452.1;ENST00000683556.1;ENST00000683596.1;ENST00000683608.1;ENST00000683732.1;ENST00000683861.1;ENST00000683931.1;ENST00000683949.1;ENST00000683997.1;ENST00000684049.1;ENST00000684170.1;ENST00000684217.1;ENST00000684256.1;ENST00000684481.1;ENST00000684492.1;ENST00000684574.1;ENST00000684677.1;ENST00000891598.1;ENST00000891599.1;ENST00000891600.1;ENST00000891601.1;ENST00000891602.1;ENST00000891603.1;ENST00000891604.1;ENST00000924588.1;ENST00000924589.1;ENST00000924590.1;ENST00000924591.1;ENST00000948198.1;ENST00000948199.1;ENST00000948200.1;ENST00000948201.1;ENST00000948202.1;ENST00000948203.1;ENST00000948204.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000164663.16	ENSG00000288721	2	2	6	ENST00000373006.5;ENST00000373010.5;ENST00000394253.7;ENST00000682992.1;ENST00000684631.1;ENST00000884358.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000186153.19	ENSG00000288821	2	2	6	ENST00000402655.6;ENST00000406884.6;ENST00000408984.7;ENST00000539474.6;ENST00000566780.6;ENST00000776870.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000283761.1	ENSG00000288826	2	2	32	ENST00000370153.6;ENST00000427993.7;ENST00000465289.6;ENST00000533028.8;ENST00000638336.1;ENST00000638338.1;ENST00000638371.1;ENST00000638792.1;ENST00000638988.1;ENST00000639037.1;ENST00000639221.1;ENST00000639807.1;ENST00000639994.1;ENST00000640600.1;ENST00000640715.1;ENST00000640732.1;ENST00000840838.1;ENST00000840839.1;ENST00000840841.1;ENST00000852947.1;ENST00000852948.1;ENST00000852949.1;ENST00000852950.1;ENST00000852951.1;ENST00000852952.1;ENST00000852953.1;ENST00000923275.1;ENST00000923276.1;ENST00000952984.1;ENST00000952985.1;ENST00000952986.1;ENST00000952987.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000288701.1	ENSG00000288841	2	2	4	ENST00000682501.1;ENST00000683519.1;ENST00000684596.1;ENST00000691540.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000289027.1	ENSG00000289027	2	2	9	ENST00000003100.13;ENST00000435873.1;ENST00000450723.5;ENST00000691309.1;ENST00000692281.1;ENST00000856111.1;ENST00000856112.1;ENST00000856113.1;ENST00000962380.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000027001.11	ENSG00000289332	2	2	12	ENST00000382172.4;ENST00000691844.3;ENST00000906723.1;ENST00000906724.1;ENST00000906725.1;ENST00000906726.1;ENST00000906727.1;ENST00000906728.1;ENST00000906729.1;ENST00000906730.1;ENST00000969551.1;ENST00000969552.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000174780.18	ENSG00000289393	2	2	6	ENST00000504757.2;ENST00000510663.6;ENST00000642900.1;ENST00000737350.1;ENST00000925431.1;ENST00000925432.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000100227.20	ENSG00000289517	2	2	13	ENST00000252115.10;ENST00000339677.10;ENST00000348657.6;ENST00000451060.6;ENST00000617178.5;ENST00000897330.1;ENST00000897331.1;ENST00000929276.1;ENST00000929277.1;ENST00000929278.1;ENST00000929279.1;ENST00000929280.1;ENST00000957046.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000273112.1	ENSG00000289768	2	2	3	ENST00000466542.6;ENST00000537821.2;ENST00000699402.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000289904.2	ENSG00000289904	2	2	16	ENST00000252457.9;ENST00000252458.6;ENST00000356221.8;ENST00000360383.7;ENST00000375308.5;ENST00000375310.5;ENST00000628084.2;ENST00000809303.1;ENST00000889274.1;ENST00000889275.1;ENST00000889276.1;ENST00000889277.1;ENST00000889278.1;ENST00000960228.1;ENST00000960229.1;ENST00000960230.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000290071.2	ENSG00000290071	2	2	1	ENST00000834479.1
